	IDs	All_GEUVADIS
4623	ENSG00000170759	0.0006670630000000001
4624	ENSG00000170776	0.00157814
4625	ENSG00000170779	0.00159331
4626	ENSG00000170802	0.00179879
4627	ENSG00000170846	0.00692808
4628	ENSG00000170852	0.0025602
4629	ENSG00000170854	0.00596554
4630	ENSG00000170855	0.00101305
4631	ENSG00000170871	0.000494647
4632	ENSG00000170876	0.00150199
4633	ENSG00000170881	0.0057319
4634	ENSG00000170889	0.030304900000000003
4635	ENSG00000170892	0.00070851
4636	ENSG00000170903	0.00168255
4637	ENSG00000170906	0.0005478169999999999
4638	ENSG00000170915	0.000705922
4639	ENSG00000170949	0.0007958339999999999
4640	ENSG00000170989	0.00126284
4641	ENSG00000171055	0.000364041
4642	ENSG00000171067	0.00250188
4643	ENSG00000171103	0.00489199
4644	ENSG00000171105	0.0282057
4645	ENSG00000171109	0.00751687
4646	ENSG00000171130	0.014398900000000001
4647	ENSG00000171135	0.00129201
4648	ENSG00000171148	0.000227774
4649	ENSG00000171161	0.000800458
4650	ENSG00000171163	0.0006591230000000001
4651	ENSG00000171204	0.00038245699999999995
4652	ENSG00000171241	0.00125746
4653	ENSG00000171262	0.00121418
4654	ENSG00000171298	0.06142140000000001
4655	ENSG00000171302	0.00206707
4656	ENSG00000171310	0.00676669
4657	ENSG00000171311	0.00698932
4658	ENSG00000171320	0.00585924
4659	ENSG00000171421	0.00485584
4660	ENSG00000171443	0.00696596
4661	ENSG00000171453	0.00160612
4662	ENSG00000171456	0.0006146190000000001
4663	ENSG00000171467	0.00152603
4664	ENSG00000171469	0.0123914
4665	ENSG00000171475	0.00154403
4666	ENSG00000171490	0.00065351
4667	ENSG00000171497	0.000631892
4668	ENSG00000171530	0.0340542
4669	ENSG00000171566	0.000452029
4670	ENSG00000171603	0.00447287
4671	ENSG00000171604	0.000552176
4672	ENSG00000171608	0.00180499
4673	ENSG00000171617	0.0651061
4674	ENSG00000171634	0.000960263
4675	ENSG00000171681	0.00205908
4676	ENSG00000171700	0.00434166
4677	ENSG00000171703	0.244711
4678	ENSG00000171720	0.00145287
4679	ENSG00000171735	0.000890029
4680	ENSG00000171766	0.0193724
4681	ENSG00000171791	0.00108349
4682	ENSG00000171792	0.00208794
4683	ENSG00000171793	0.0008219560000000001
4684	ENSG00000171824	0.00187692
4685	ENSG00000171848	0.00166766
4686	ENSG00000171853	0.00157575
4687	ENSG00000171858	0.00267853
4688	ENSG00000171861	0.00116621
4689	ENSG00000171862	0.00292436
4690	ENSG00000171865	0.000807487
4691	ENSG00000171940	0.00343824
4692	ENSG00000171960	0.0015604000000000002
4693	ENSG00000171984	0.00816407
4694	ENSG00000171988	0.00230571
4695	ENSG00000171992	0.004250100000000001
4696	ENSG00000172046	0.00092235
4697	ENSG00000172053	0.000419231
4698	ENSG00000172057	0.00663974
4699	ENSG00000172071	0.00489847
4700	ENSG00000172081	0.00170956
4701	ENSG00000172113	0.0200736
4702	ENSG00000172172	0.00059612
4703	ENSG00000172175	0.0010638
4704	ENSG00000172183	0.00338476
4705	ENSG00000172197	0.0008559430000000001
4706	ENSG00000172262	0.00126534
4707	ENSG00000172264	0.040618400000000006
4708	ENSG00000172269	0.00114978
4709	ENSG00000172270	0.010004899999999999
4710	ENSG00000172273	0.00993086
4711	ENSG00000172292	0.00355879
4712	ENSG00000172315	0.00207661
4713	ENSG00000172340	0.00461331
4714	ENSG00000172349	0.0175826
4715	ENSG00000172354	0.00043182400000000003
4716	ENSG00000172432	0.00121858
4717	ENSG00000172466	0.0008469889999999999
4718	ENSG00000172469	0.00206517
4719	ENSG00000172493	0.00112633
4720	ENSG00000172531	0.0014768
4721	ENSG00000172575	0.00647717
4722	ENSG00000172578	0.0059648
4723	ENSG00000172590	0.0182991
4724	ENSG00000172667	0.00134498
4725	ENSG00000172687	0.01272
4726	ENSG00000172716	0.0285844
4727	ENSG00000172731	0.00734232
4728	ENSG00000172732	0.00112583
4729	ENSG00000172775	0.000585909
4730	ENSG00000172795	0.00187336
4731	ENSG00000172817	0.0691046
4732	ENSG00000172831	0.00030041299999999997
4733	ENSG00000172845	0.000357865
4734	ENSG00000172869	0.000666094
4735	ENSG00000172890	0.00544105
4736	ENSG00000172893	0.00390839
4737	ENSG00000172932	0.00176969
4738	ENSG00000172936	0.00035805900000000004
4739	ENSG00000172939	0.00239167
4740	ENSG00000172992	0.00509678
4741	ENSG00000173020	0.00302705
4742	ENSG00000173085	0.0254947
4743	ENSG00000173120	0.0008926839999999999
4744	ENSG00000173145	0.00038327099999999997
4745	ENSG00000173193	0.00429781
4746	ENSG00000173200	0.0116037
4747	ENSG00000173226	0.00674396
4748	ENSG00000173230	0.00047092699999999995
4749	ENSG00000173272	0.0840788
4750	ENSG00000173273	0.00157486
4751	ENSG00000173276	0.00459478
4752	ENSG00000173327	0.00043922
4753	ENSG00000173334	0.000882145
4754	ENSG00000173402	0.00315681
4755	ENSG00000173418	0.00291411
4756	ENSG00000173436	0.0124671
4757	ENSG00000173442	0.000910772
4758	ENSG00000173456	0.00090884
4759	ENSG00000173473	0.000865848
4760	ENSG00000173511	0.00523896
4761	ENSG00000173517	0.0005716380000000001
4762	ENSG00000173575	0.0008776119999999999
4763	ENSG00000173581	0.00326962
4764	ENSG00000173598	0.000889371
4765	ENSG00000173638	0.00162181
4766	ENSG00000173660	0.00630874
4767	ENSG00000173692	0.00275798
4768	ENSG00000173706	0.0034225
4769	ENSG00000173726	0.00138034
4770	ENSG00000173744	0.0015454000000000002
4771	ENSG00000173757	0.00072855
4772	ENSG00000173786	0.00140446
4773	ENSG00000173821	0.00199138
4774	ENSG00000173821	0.00158618
4775	ENSG00000173848	0.00108948
4776	ENSG00000173875	0.00177049
4777	ENSG00000173889	0.000409051
4778	ENSG00000173905	0.00160487
4779	ENSG00000173915	0.00619929
4780	ENSG00000173917	0.0520544
4781	ENSG00000173950	0.00769023
4782	ENSG00000173960	0.000401163
4783	ENSG00000173992	0.00545195
4784	ENSG00000174004	0.00207445
4785	ENSG00000174013	0.00215254
4786	ENSG00000174021	0.00034669199999999995
4787	ENSG00000174123	0.0139093
4788	ENSG00000174130	0.0214577
4789	ENSG00000174132	0.00591841
4790	ENSG00000174171	0.00156527
4791	ENSG00000174173	0.00207491
4792	ENSG00000174177	0.00228968
4793	ENSG00000174227	0.00240003
4794	ENSG00000174231	0.0007937660000000001
4795	ENSG00000174238	0.00272289
4796	ENSG00000174243	0.00181542
4797	ENSG00000174282	0.0005191169999999999
4798	ENSG00000174307	0.00158976
4799	ENSG00000174371	0.00104998
4800	ENSG00000174437	0.00047509900000000004
4801	ENSG00000174442	0.000245782
4802	ENSG00000174442	0.00223974
4803	ENSG00000174444	0.0238987
4804	ENSG00000174485	0.000297247
4805	ENSG00000174500	0.00134352
4806	ENSG00000174547	0.00208755
4807	ENSG00000174574	0.00142352
4808	ENSG00000174606	0.0013103
4809	ENSG00000174652	0.0146686
4810	ENSG00000174695	0.00122849
4811	ENSG00000174718	0.00219857
4812	ENSG00000174720	0.000764661
4813	ENSG00000174744	0.00220733
4814	ENSG00000174748	0.00099673
4815	ENSG00000174749	0.015396700000000001
4816	ENSG00000174775	0.00432584
4817	ENSG00000174780	0.00492461
4818	ENSG00000174840	0.000343855
4819	ENSG00000174851	0.00160525
4820	ENSG00000174903	0.00203065
4821	ENSG00000174939	0.000929292
4822	ENSG00000174945	0.0325387
4823	ENSG00000174953	0.00163936
4824	ENSG00000174996	0.000295673
4825	ENSG00000175054	0.00248218
4826	ENSG00000175105	0.000608852
4827	ENSG00000175115	0.000799118
4828	ENSG00000175137	0.000526011
4829	ENSG00000175193	0.000377525
4830	ENSG00000175197	0.00758686
4831	ENSG00000175216	0.0015599
4832	ENSG00000175220	0.0018023
4833	ENSG00000175221	0.00614621
4834	ENSG00000175224	0.0024226
4835	ENSG00000175265	0.015345699999999999
4836	ENSG00000175309	0.0140986
4837	ENSG00000175334	0.040744499999999996
4838	ENSG00000175348	0.00125207
4839	ENSG00000175376	0.00268471
4840	ENSG00000175390	0.00284112
4841	ENSG00000175414	0.00807142
4842	ENSG00000175455	0.0005622790000000001
4843	ENSG00000175467	0.0011878
4844	ENSG00000175470	0.00131205
4845	ENSG00000175471	0.014997
4846	ENSG00000175567	0.00356071
4847	ENSG00000175573	0.000253405
4848	ENSG00000175575	0.00735201
4849	ENSG00000175581	0.0170708
4850	ENSG00000175582	0.000303339
4851	ENSG00000175606	0.00113073
4852	ENSG00000175634	0.0032176
4853	ENSG00000175643	0.025103599999999997
4854	ENSG00000175756	0.000783875
4855	ENSG00000175768	0.000616769
4856	ENSG00000175792	0.00286164
4857	ENSG00000175826	0.0039185
4858	ENSG00000175893	0.00415163
4859	ENSG00000175895	0.00782069
4860	ENSG00000175931	0.00104784
4861	ENSG00000175938	0.0037545
4862	ENSG00000175970	0.00107572
4863	ENSG00000176014	0.0664415
4864	ENSG00000176018	0.000562786
4865	ENSG00000176020	0.00289411
4866	ENSG00000176087	0.000569752
4867	ENSG00000176095	0.00217755
4868	ENSG00000176101	0.00267584
4869	ENSG00000176108	0.00261482
4870	ENSG00000176142	0.000441616
4871	ENSG00000176148	0.00333457
4872	ENSG00000176148	0.0006470590000000001
4873	ENSG00000176155	0.00925618
4874	ENSG00000176171	0.00502689
4875	ENSG00000176225	0.00151353
4876	ENSG00000176248	0.000375891
4877	ENSG00000176383	0.00528659
4878	ENSG00000176386	0.00517948
4879	ENSG00000176393	0.00247599
4880	ENSG00000176410	0.00032376599999999996
4881	ENSG00000176438	0.0016604
4882	ENSG00000176485	0.106974
4883	ENSG00000176533	0.0019737
4884	ENSG00000176563	0.00460213
4885	ENSG00000176619	0.000961919
4886	ENSG00000176623	0.00205648
4887	ENSG00000176623	0.00897405
4888	ENSG00000176658	0.00787673
4889	ENSG00000176715	0.00661175
4890	ENSG00000176749	0.0296529
4891	ENSG00000176783	0.00498025
4892	ENSG00000176783	0.000353548
4893	ENSG00000176853	0.000539098
4894	ENSG00000176871	0.00194315
4895	ENSG00000176890	0.00258426
4896	ENSG00000176894	0.00451379
4897	ENSG00000176903	0.00380062
4898	ENSG00000176915	0.0008316069999999999
4899	ENSG00000176946	0.000376694
4900	ENSG00000176953	0.00084515
4901	ENSG00000176974	0.0188708
4902	ENSG00000176978	0.0150852
4903	ENSG00000176986	0.0010956
4904	ENSG00000176994	0.00044887199999999995
4905	ENSG00000177000	0.00639946
4906	ENSG00000177030	0.00165831
4907	ENSG00000177051	0.00315525
4908	ENSG00000177082	0.000523779
4909	ENSG00000177084	0.00452884
4910	ENSG00000177105	0.00201699
4911	ENSG00000177106	0.0224114
4912	ENSG00000177119	0.000526099
4913	ENSG00000177150	0.00039910900000000003
4914	ENSG00000177181	0.029607799999999997
4915	ENSG00000177200	0.000725767
4916	ENSG00000177225	0.000463397
4917	ENSG00000177239	0.00136873
4918	ENSG00000177302	0.00235351
4919	ENSG00000177311	0.0009443189999999999
4920	ENSG00000177352	0.0005102269999999999
4921	ENSG00000177370	0.010348399999999999
4922	ENSG00000177374	0.028779000000000002
4923	ENSG00000177383	0.00416579
4924	ENSG00000177409	0.000855873
4925	ENSG00000177410	0.0029844999999999997
4926	ENSG00000177542	0.0008194610000000001
4927	ENSG00000177548	0.00338336
4928	ENSG00000177565	0.00308977
4929	ENSG00000177595	0.0227662
4930	ENSG00000177602	0.00680321
4931	ENSG00000177606	0.013950200000000001
4932	ENSG00000177613	0.00131736
4933	ENSG00000177646	0.00335831
4934	ENSG00000177663	0.00045312699999999995
4935	ENSG00000177683	0.00538937
4936	ENSG00000177694	0.08019810000000001
4937	ENSG00000177700	0.00708625
4938	ENSG00000177700	0.10652400000000001
4939	ENSG00000177728	0.000453952
4940	ENSG00000177731	0.00027472
4941	ENSG00000177733	0.00394745
4942	ENSG00000177830	0.00169321
4943	ENSG00000177885	0.00336285
4944	ENSG00000177951	0.00244991
4945	ENSG00000177963	0.00210227
4946	ENSG00000177971	0.00161348
4947	ENSG00000177981	0.000937899
4948	ENSG00000178074	0.00414916
4949	ENSG00000178078	0.0631034
4950	ENSG00000178104	0.10395399999999999
4951	ENSG00000178127	0.00161831
4952	ENSG00000178149	0.00426415
4953	ENSG00000178150	0.00434094
4954	ENSG00000178188	0.000483917
4955	ENSG00000178199	0.000750129
4956	ENSG00000178202	0.026486000000000003
4957	ENSG00000178209	0.00260742
4958	ENSG00000178233	0.00117489
4959	ENSG00000178252	0.00242597
4960	ENSG00000178381	0.0178671
4961	ENSG00000178397	0.0037587
4962	ENSG00000178425	0.00220729
4963	ENSG00000178445	0.07022060000000001
4964	ENSG00000178567	0.000349225
4965	ENSG00000178685	0.00130911
4966	ENSG00000178691	0.000961235
4967	ENSG00000178719	0.00141701
4968	ENSG00000178761	0.00208498
4969	ENSG00000178764	0.000499266
4970	ENSG00000178773	0.0940834
4971	ENSG00000178802	0.00335432
4972	ENSG00000178860	0.00473714
4973	ENSG00000178878	0.00103212
4974	ENSG00000178913	0.00153218
4975	ENSG00000178921	0.00142232
4976	ENSG00000178927	0.00615115
4977	ENSG00000178950	0.00110599
4978	ENSG00000178952	0.00379829
4979	ENSG00000178971	0.00129905
4980	ENSG00000178974	0.000761573
4981	ENSG00000178999	0.00145637
4982	ENSG00000179010	0.000929893
4983	ENSG00000179021	0.000373185
4984	ENSG00000179041	0.00034781199999999997
4985	ENSG00000179091	0.00321756
4986	ENSG00000179094	0.00561015
4987	ENSG00000179115	0.00088325
4988	ENSG00000179119	0.00189075
4989	ENSG00000179134	0.011316799999999998
4990	ENSG00000179163	0.029536400000000004
4991	ENSG00000179195	0.00164962
4992	ENSG00000179218	0.00580099
4993	ENSG00000179262	0.000538253
4994	ENSG00000179335	0.000297942
4995	ENSG00000179344	0.0851914
4996	ENSG00000179361	0.0067
4997	ENSG00000179409	0.0005905109999999999
4998	ENSG00000179526	0.0009296010000000001
4999	ENSG00000179526	0.00323165
5000	ENSG00000179562	0.0009309030000000001
5001	ENSG00000179583	0.00383389
5002	ENSG00000179598	0.0280925
5003	ENSG00000179604	0.00231906
5004	ENSG00000179750	0.0148947
5005	ENSG00000179820	0.0575133
5006	ENSG00000179833	0.00173685
5007	ENSG00000179889	0.00366097
5008	ENSG00000179912	0.000300126
5009	ENSG00000179918	0.00199956
5010	ENSG00000179933	0.00197386
5011	ENSG00000180008	0.00060205
5012	ENSG00000180011	0.00288021
5013	ENSG00000180096	0.00197583
5014	ENSG00000180104	0.00157671
5015	ENSG00000180185	0.018916299999999997
5016	ENSG00000180198	0.00144379
5017	ENSG00000180233	0.00673037
5018	ENSG00000180353	0.00166257
5019	ENSG00000180357	0.00046851699999999995
5020	ENSG00000180370	0.00218213
5021	ENSG00000180448	0.00200244
5022	ENSG00000180611	0.223127
5023	ENSG00000180628	0.000996949
5024	ENSG00000180694	0.000361938
5025	ENSG00000180712	0.05220269999999999
5026	ENSG00000180758	0.00878442
5027	ENSG00000180817	0.0101303
5028	ENSG00000180828	0.025856099999999996
5029	ENSG00000180900	0.000494549
5030	ENSG00000180901	0.000601221
5031	ENSG00000180901	0.0007018110000000001
5032	ENSG00000180902	0.00411112
5033	ENSG00000180914	0.046645099999999995
5034	ENSG00000180917	0.000704365
5035	ENSG00000180953	0.017954499999999998
5036	ENSG00000180979	0.000314029
5037	ENSG00000180992	0.0105718
5038	ENSG00000180999	0.000639666
5039	ENSG00000181019	0.0185929
5040	ENSG00000181026	0.00105197
5041	ENSG00000181027	0.00102215
5042	ENSG00000181029	0.00681289
5043	ENSG00000181035	0.00115101
5044	ENSG00000181090	0.011354000000000001
5045	ENSG00000181192	0.00593892
5046	ENSG00000181222	0.00113211
5047	ENSG00000181396	0.00100409
5048	ENSG00000181458	0.00522198
5049	ENSG00000181467	0.000614549
5050	ENSG00000181472	0.00220377
5051	ENSG00000181555	0.0008957580000000001
5052	ENSG00000181577	0.026490800000000002
5053	ENSG00000181666	0.0159678
5054	ENSG00000181788	0.00381006
5055	ENSG00000181789	0.000339748
5056	ENSG00000181817	0.00238373
5057	ENSG00000181827	0.000466276
5058	ENSG00000181830	0.000769403
5059	ENSG00000181896	0.0008127519999999999
5060	ENSG00000181915	0.000659698
5061	ENSG00000181938	0.00434424
5062	ENSG00000182054	0.00919772
5063	ENSG00000182087	0.00140779
5064	ENSG00000182093	0.020119099999999997
5065	ENSG00000182095	0.00470513
5066	ENSG00000182117	0.00200063
5067	ENSG00000182149	0.000636628
5068	ENSG00000182149	0.00816934
5069	ENSG00000182158	0.0007529580000000001
5070	ENSG00000182173	0.00161272
5071	ENSG00000182180	0.00046187
5072	ENSG00000182199	0.00295941
5073	ENSG00000182208	0.000942747
5074	ENSG00000182307	0.00197721
5075	ENSG00000182400	0.00111211
5076	ENSG00000182446	0.016431900000000003
5077	ENSG00000182473	0.000764844
5078	ENSG00000182481	0.00725317
5079	ENSG00000182512	0.00498781
5080	ENSG00000182541	0.0027080999999999997
5081	ENSG00000182544	0.00347399
5082	ENSG00000182551	0.0064272999999999995
5083	ENSG00000182552	0.00289006
5084	ENSG00000182606	0.00193496
5085	ENSG00000182670	0.0097771
5086	ENSG00000182749	0.0149988
5087	ENSG00000182768	0.00037131800000000004
5088	ENSG00000182810	0.00024825
5089	ENSG00000182827	0.00163766
5090	ENSG00000182831	0.0023607
5091	ENSG00000182858	0.00603396
5092	ENSG00000182866	0.0110204
5093	ENSG00000182903	0.000380894
5094	ENSG00000182919	0.00228075
5095	ENSG00000182923	0.0030838000000000003
5096	ENSG00000182934	0.00172723
5097	ENSG00000182944	0.00387723
5098	ENSG00000182952	0.00184479
5099	ENSG00000182957	0.00761032
5100	ENSG00000182979	0.000375599
5101	ENSG00000183011	0.00251141
5102	ENSG00000183020	0.003964199999999999
5103	ENSG00000183048	0.00139547
5104	ENSG00000183049	0.0224833
5105	ENSG00000183077	0.00410876
5106	ENSG00000183161	0.000285469
5107	ENSG00000183207	0.00112722
5108	ENSG00000183255	0.00224322
5109	ENSG00000183258	0.00172133
5110	ENSG00000183283	0.000724921
5111	ENSG00000183291	0.00128601
5112	ENSG00000183386	0.0305765
5113	ENSG00000183401	0.00266617
5114	ENSG00000183431	0.00104087
5115	ENSG00000183484	0.00038635
5116	ENSG00000183486	0.0217187
5117	ENSG00000183495	0.000640327
5118	ENSG00000183508	0.00145033
5119	ENSG00000183527	0.00470041
5120	ENSG00000183530	0.000488356
5121	ENSG00000183597	0.00422465
5122	ENSG00000183605	0.0100124
5123	ENSG00000183617	0.0170555
5124	ENSG00000183648	0.0028311
5125	ENSG00000183688	0.105858
5126	ENSG00000183726	0.00270758
5127	ENSG00000183735	0.0007780939999999999
5128	ENSG00000183741	0.000941848
5129	ENSG00000183742	0.029076099999999997
5130	ENSG00000183751	0.00144564
5131	ENSG00000183763	0.000520892
5132	ENSG00000183808	0.00109585
5133	ENSG00000183822	0.0629679
5134	ENSG00000183864	0.00136281
5135	ENSG00000184009	0.00228827
5136	ENSG00000184014	0.00047007699999999995
5137	ENSG00000184056	0.00138125
5138	ENSG00000184076	0.00178733
5139	ENSG00000184117	0.00398305
5140	ENSG00000184164	0.024747099999999998
5141	ENSG00000184178	0.00302863
5142	ENSG00000184182	0.00199656
5143	ENSG00000184203	0.00103116
5144	ENSG00000184220	0.00872059
5145	ENSG00000184277	0.00999926
5146	ENSG00000184281	0.00212117
5147	ENSG00000184293	0.042421600000000004
5148	ENSG00000184371	0.00380876
5149	ENSG00000184384	0.00103146
5150	ENSG00000184428	0.0177126
5151	ENSG00000184436	0.00058203
5152	ENSG00000184445	0.00102359
5153	ENSG00000184470	0.0120013
5154	ENSG00000184508	0.00578506
5155	ENSG00000184557	0.0132664
5156	ENSG00000184575	0.00187629
5157	ENSG00000184584	0.0189293
5158	ENSG00000184588	0.000963538
5159	ENSG00000184602	0.00813328
5160	ENSG00000184640	0.00432376
5161	ENSG00000184661	0.0007246739999999999
5162	ENSG00000184677	0.000425078
5163	ENSG00000184708	0.00022754400000000002
5164	ENSG00000184787	0.00211836
5165	ENSG00000184840	0.00268183
5166	ENSG00000184857	0.00135245
5167	ENSG00000184863	0.00342746
5168	ENSG00000184887	0.010684899999999999
5169	ENSG00000184897	0.017347
5170	ENSG00000184900	0.00217951
5171	ENSG00000184922	0.00208058
5172	ENSG00000184939	0.00471071
5173	ENSG00000184967	0.00843615
5174	ENSG00000184983	0.00606086
5175	ENSG00000184988	0.0220582
5176	ENSG00000184990	0.00182193
5177	ENSG00000184992	0.0007055610000000001
5178	ENSG00000185009	0.00023180099999999999
5179	ENSG00000185024	0.00931982
5180	ENSG00000185033	0.00997282
5181	ENSG00000185049	0.00136224
5182	ENSG00000185088	0.03258540000000001
5183	ENSG00000185101	0.00260699
5184	ENSG00000185104	0.0034889
5185	ENSG00000185115	0.00091877
5186	ENSG00000185163	0.00380124
5187	ENSG00000185201	0.0400231
5188	ENSG00000185215	0.00453095
5189	ENSG00000185236	0.0016296
5190	ENSG00000185262	0.00527088
5191	ENSG00000185298	0.00145371
5192	ENSG00000185324	0.00272739
5193	ENSG00000185339	0.0423437
5194	ENSG00000185344	0.00576671
5195	ENSG00000185347	0.0016917000000000002
5196	ENSG00000185359	0.00186399
5197	ENSG00000185361	0.0008069539999999999
5198	ENSG00000185379	0.00138759
5199	ENSG00000185404	0.00729619
5200	ENSG00000185414	0.00147629
5201	ENSG00000185414	0.003978
5202	ENSG00000185420	0.00348497
5203	ENSG00000185433	0.00133844
5204	ENSG00000185480	0.00119944
5205	ENSG00000185504	0.00149086
5206	ENSG00000185507	0.00313909
5207	ENSG00000185591	0.0008403439999999999
5208	ENSG00000185608	0.00607165
5209	ENSG00000185619	0.00121099
5210	ENSG00000185624	0.0009414410000000001
5211	ENSG00000185627	0.00100945
5212	ENSG00000185650	0.0120184
5213	ENSG00000185651	0.00392031
5214	ENSG00000185664	0.00234795
5215	ENSG00000185689	0.0250511
5216	ENSG00000185722	0.000539474
5217	ENSG00000185728	0.00338368
5218	ENSG00000185745	0.013713299999999998
5219	ENSG00000185760	0.00045793900000000003
5220	ENSG00000185798	0.000273635
5221	ENSG00000185800	0.0075279
5222	ENSG00000185803	0.000325341
5223	ENSG00000185811	0.012500200000000001
5224	ENSG00000185862	0.00310282
5225	ENSG00000185880	0.00355315
5226	ENSG00000185905	0.00042835800000000005
5227	ENSG00000185946	0.000326894
5228	ENSG00000185947	0.00473336
5229	ENSG00000185963	0.00957172
5230	ENSG00000185989	0.00312174
5231	ENSG00000186001	0.000571965
5232	ENSG00000186019	0.00047873699999999997
5233	ENSG00000186106	0.00102079
5234	ENSG00000186111	0.0332962
5235	ENSG00000186132	0.00171012
5236	ENSG00000186166	0.009376700000000002
5237	ENSG00000186184	0.00165054
5238	ENSG00000186185	0.000334802
5239	ENSG00000186193	0.00135144
5240	ENSG00000186222	0.00126728
5241	ENSG00000186265	0.00690625
5242	ENSG00000186283	0.00325723
5243	ENSG00000186298	0.0005306859999999999
5244	ENSG00000186350	0.000662532
5245	ENSG00000186395	0.00308066
5246	ENSG00000186432	0.000519286
5247	ENSG00000186468	0.00494684
5248	ENSG00000186468	0.0527994
5249	ENSG00000186469	0.012921700000000001
5250	ENSG00000186470	0.0844995
5251	ENSG00000186480	0.00791644
5252	ENSG00000186501	0.000686379
5253	ENSG00000186517	0.00112134
5254	ENSG00000186532	0.000928674
5255	ENSG00000186566	0.000262476
5256	ENSG00000186575	0.000456264
5257	ENSG00000186577	0.00204409
5258	ENSG00000186591	0.00028461599999999996
5259	ENSG00000186625	0.00316133
5260	ENSG00000186635	0.00110597
5261	ENSG00000186660	0.00135943
5262	ENSG00000186687	0.000429034
5263	ENSG00000186710	0.00119945
5264	ENSG00000186716	0.164669
5265	ENSG00000186815	0.000851887
5266	ENSG00000186818	0.0722131
5267	ENSG00000186834	0.00465398
5268	ENSG00000186908	0.0043045
5269	ENSG00000186918	0.00323971
5270	ENSG00000186998	0.055366099999999994
5271	ENSG00000187049	0.0109754
5272	ENSG00000187109	0.0026229
5273	ENSG00000187189	0.000882773
5274	ENSG00000187239	0.00286956
5275	ENSG00000187446	0.00321007
5276	ENSG00000187605	0.0007001360000000001
5277	ENSG00000187608	0.0166284
5278	ENSG00000187630	0.156096
5279	ENSG00000187688	0.00101385
5280	ENSG00000187736	0.00448545
5281	ENSG00000187741	0.00595358
5282	ENSG00000187742	0.000310369
5283	ENSG00000187764	0.00178972
5284	ENSG00000187778	0.00176347
5285	ENSG00000187837	0.00119358
5286	ENSG00000187838	0.0017312
5287	ENSG00000187912	0.00585397
5288	ENSG00000187994	0.00291342
5289	ENSG00000188001	0.0805803
5290	ENSG00000188130	0.00140418
5291	ENSG00000188157	0.00225076
5292	ENSG00000188186	0.00284168
5293	ENSG00000188191	0.031092200000000004
5294	ENSG00000188243	0.00554328
5295	ENSG00000188313	0.00566086
5296	ENSG00000188342	0.00024648
5297	ENSG00000188352	0.012996899999999999
5298	ENSG00000188404	0.0344822
5299	ENSG00000188428	0.000993323
5300	ENSG00000188452	0.0023875999999999997
5301	ENSG00000188486	0.00441161
5302	ENSG00000188493	0.00356985
5303	ENSG00000188554	0.00196114
5304	ENSG00000188559	0.00127033
5305	ENSG00000188603	0.000847366
5306	ENSG00000188641	0.0437201
5307	ENSG00000188677	0.00485678
5308	ENSG00000188690	0.0245632
5309	ENSG00000188735	0.00107035
5310	ENSG00000188739	0.003551
5311	ENSG00000188811	0.000588923
5312	ENSG00000188820	0.147172
5313	ENSG00000188822	0.0135274
5314	ENSG00000188846	0.0287144
5315	ENSG00000188848	0.00203136
5316	ENSG00000188895	0.000564253
5317	ENSG00000188906	0.00597814
5318	ENSG00000188921	0.0187794
5319	ENSG00000188938	0.00192078
5320	ENSG00000188976	0.00733242
5321	ENSG00000188986	0.0005280819999999999
5322	ENSG00000188994	0.00162347
5323	ENSG00000189007	0.000549902
5324	ENSG00000189057	0.00316136
5325	ENSG00000189060	0.0924913
5326	ENSG00000189067	0.0034516999999999994
5327	ENSG00000189077	0.10534600000000001
5328	ENSG00000189091	0.00258918
5329	ENSG00000189241	0.000542311
5330	ENSG00000189266	0.021983900000000004
5331	ENSG00000189283	0.033245
5332	ENSG00000189306	0.08793150000000001
5333	ENSG00000189319	0.00173052
5334	ENSG00000189339	0.00538072
5335	ENSG00000189362	0.0244315
5336	ENSG00000189403	0.00213386
5337	ENSG00000196092	0.00102756
5338	ENSG00000196116	0.00188767
5339	ENSG00000196126	0.293981
5340	ENSG00000196141	0.00497382
5341	ENSG00000196151	0.00190086
5342	ENSG00000196152	0.022654
5343	ENSG00000196154	0.0558149
5344	ENSG00000196177	0.0005736319999999999
5345	ENSG00000196182	0.000556902
5346	ENSG00000196187	0.0006942039999999999
5347	ENSG00000196189	0.00905104
5348	ENSG00000196199	0.00237521
5349	ENSG00000196214	0.000747249
5350	ENSG00000196235	0.00104885
5351	ENSG00000196262	0.000749465
5352	ENSG00000196290	0.0017989999999999998
5353	ENSG00000196305	0.00180214
5354	ENSG00000196329	0.139309
5355	ENSG00000196363	0.00136566
5356	ENSG00000196365	0.00315574
5357	ENSG00000196367	0.000432657
5358	ENSG00000196387	0.00263374
5359	ENSG00000196396	0.000364413
5360	ENSG00000196405	0.00196074
5361	ENSG00000196449	0.00337934
5362	ENSG00000196453	0.00167153
5363	ENSG00000196456	0.00967019
5364	ENSG00000196497	0.000625059
5365	ENSG00000196498	0.00132767
5366	ENSG00000196504	0.00044965699999999995
5367	ENSG00000196531	0.00048440699999999996
5368	ENSG00000196535	0.00217557
5369	ENSG00000196547	0.00218995
5370	ENSG00000196576	0.0020645
5371	ENSG00000196586	0.00449391
5372	ENSG00000196588	0.00137232
5373	ENSG00000196591	0.0037840000000000005
5374	ENSG00000196628	0.00184398
5375	ENSG00000196636	0.00526016
5376	ENSG00000196642	0.0012629000000000002
